stage,metric,pack,layer,direction,position_group,mask_condition,scale,top_k,n,prompt_runs,main_rows,zeroing_rows,group_rows,mean,ci95_low,ci95_high,positive_frac,rank_mean
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.8706461588541665,3.182861328125,4.555867513020833,0.8645833333333334,904.1875
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.5198567708333333,1.0377604166666667,2.005859375,0.6770833333333334,40.395833333333336
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual+answer,shuffled_mask,1.0,,96,96,,,,1.3382161458333333,0.8597005208333334,1.8483072916666667,0.65625,39.583333333333336
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual+answer,union_mask,1.0,,96,96,,,,3.5368143717447915,2.8479817708333335,4.193684895833333,0.8854166666666666,567.4375
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual_span,answer_mask,1.0,,96,96,,,,1.2960205078125,0.9344482421875,1.6830240885416667,0.75,612.5
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual_span,shifted_mask,1.0,,96,96,,,,0.6578776041666666,0.416015625,0.9274088541666666,0.59375,37.791666666666664
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual_span,shuffled_mask,1.0,,96,96,,,,0.4833984375,0.23307291666666666,0.7483723958333334,0.5625,36.375
hidden_lattice,hidden_target_logit_effect,primary,22,restore,visual_span,union_mask,1.0,,96,96,,,,1.2684224446614583,0.9256490071614584,1.6416015625,0.7916666666666666,433.5
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,answer_adjacent,answer_mask,1.0,,96,96,,,,2.6930338541666665,2.1904296875,3.1865234375,0.8854166666666666,151.38541666666666
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,answer_adjacent,shifted_mask,1.0,,96,96,,,,1.1223958333333333,0.7890625,1.4684244791666667,0.6770833333333334,4.791666666666667
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,answer_adjacent,shuffled_mask,1.0,,96,96,,,,0.953125,0.607421875,1.3177083333333333,0.6979166666666666,3.9791666666666665
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,answer_adjacent,union_mask,1.0,,96,96,,,,2.3912760416666665,1.9127604166666667,2.845703125,0.8854166666666666,67.625
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,top_hidden_delta,answer_mask,1.0,,96,96,,,,-0.048177083333333336,-0.197265625,0.07942708333333333,0.4479166666666667,0.03125
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.07161458333333333,-0.033854166666666664,0.18880208333333334,0.4895833333333333,0.125
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.048177083333333336,-0.053385416666666664,0.15690104166666666,0.4375,0.03125
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,top_hidden_delta,union_mask,1.0,,96,96,,,,-0.006510416666666667,-0.16471354166666666,0.13671875,0.5104166666666666,0.22916666666666666
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual+answer,answer_mask,1.0,,96,96,,,,3.34228515625,2.7705078125,3.90625,0.8958333333333334,199.75
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual+answer,shifted_mask,1.0,,96,96,,,,1.4069010416666667,1.001953125,1.8125,0.6770833333333334,25.052083333333332
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual+answer,shuffled_mask,1.0,,96,96,,,,1.2962239583333333,0.8889973958333334,1.71875,0.6770833333333334,24.979166666666668
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual+answer,union_mask,1.0,,96,96,,,,3.1051432291666665,2.5520833333333335,3.630859375,0.875,103.29166666666667
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual_span,answer_mask,1.0,,96,96,,,,0.3854166666666667,0.24153645833333334,0.5540364583333334,0.6666666666666666,0.5104166666666666
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual_span,shifted_mask,1.0,,96,96,,,,0.1796875,0.06510416666666667,0.3059895833333333,0.5,0.34375
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual_span,shuffled_mask,1.0,,96,96,,,,0.17447916666666666,0.036458333333333336,0.3404947916666667,0.5,0.2916666666666667
hidden_lattice,hidden_target_logit_effect,primary,23,corrupt,visual_span,union_mask,1.0,,96,96,,,,0.4251302083333333,0.2838541666666667,0.59375,0.6979166666666666,0.53125
hidden_lattice,hidden_target_logit_effect,primary,23,restore,answer_adjacent,answer_mask,1.0,,96,96,,,,3.5197347005208335,2.84326171875,4.176961263020833,0.8958333333333334,903.2083333333334
hidden_lattice,hidden_target_logit_effect,primary,23,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,1.3375651041666667,0.8841145833333334,1.8167317708333333,0.6875,39.8125
hidden_lattice,hidden_target_logit_effect,primary,23,restore,answer_adjacent,shuffled_mask,1.0,,96,96,,,,1.0751953125,0.6233723958333334,1.548828125,0.6354166666666666,38.979166666666664
hidden_lattice,hidden_target_logit_effect,primary,23,restore,answer_adjacent,union_mask,1.0,,96,96,,,,3.1540018717447915,2.4958597819010415,3.774444580078125,0.8958333333333334,566.3645833333334
hidden_lattice,hidden_target_logit_effect,primary,23,restore,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.4535929361979167,0.22395833333333334,0.712158203125,0.6979166666666666,144.09375
hidden_lattice,hidden_target_logit_effect,primary,23,restore,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.2649739583333333,0.13704427083333334,0.408203125,0.53125,28.25
hidden_lattice,hidden_target_logit_effect,primary,23,restore,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.11783854166666667,-0.021484375,0.2711588541666667,0.4166666666666667,28.604166666666668
hidden_lattice,hidden_target_logit_effect,primary,23,restore,top_hidden_delta,union_mask,1.0,,96,96,,,,0.4698842366536458,0.228302001953125,0.7248382568359375,0.6145833333333334,141.47916666666666
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.8966878255208335,3.1931559244791665,4.597452799479167,0.875,904.1666666666666
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.5413411458333333,1.0794270833333333,2.0188802083333335,0.6875,40.458333333333336
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual+answer,shuffled_mask,1.0,,96,96,,,,1.3805338541666667,0.8876953125,1.9010416666666667,0.6458333333333334,39.604166666666664
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual+answer,union_mask,1.0,,96,96,,,,3.624053955078125,2.9381815592447915,4.26470947265625,0.8854166666666666,567.5104166666666
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual_span,answer_mask,1.0,,96,96,,,,0.9019368489583334,0.6163330078125,1.2107340494791667,0.7708333333333334,376.9583333333333
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual_span,shifted_mask,1.0,,96,96,,,,0.4036458333333333,0.23567708333333334,0.5813802083333334,0.5833333333333334,33.197916666666664
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual_span,shuffled_mask,1.0,,96,96,,,,0.3330078125,0.14290364583333334,0.5387369791666666,0.5208333333333334,34.09375
hidden_lattice,hidden_target_logit_effect,primary,23,restore,visual_span,union_mask,1.0,,96,96,,,,0.9449361165364584,0.676025390625,1.242462158203125,0.7604166666666666,270.1875
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,answer_adjacent,answer_mask,1.0,,96,96,,,,3.1316731770833335,2.5621744791666665,3.6670735677083335,0.8645833333333334,351.8229166666667
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,answer_adjacent,shifted_mask,1.0,,96,96,,,,1.2171223958333333,0.8453776041666666,1.6051432291666667,0.65625,6.822916666666667
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,answer_adjacent,shuffled_mask,1.0,,96,96,,,,1.0358072916666667,0.6627604166666666,1.4212239583333333,0.65625,5.416666666666667
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,answer_adjacent,union_mask,1.0,,96,96,,,,2.7725423177083335,2.2469075520833335,3.298583984375,0.875,174.80208333333334
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,top_hidden_delta,answer_mask,1.0,,96,96,,,,-0.07421875,-0.21940104166666666,0.044921875,0.4895833333333333,0.2708333333333333
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.07486979166666667,-0.044921875,0.19466145833333334,0.5208333333333334,0.125
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.038411458333333336,-0.052734375,0.12825520833333334,0.4375,0.041666666666666664
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,top_hidden_delta,union_mask,1.0,,96,96,,,,-0.06575520833333333,-0.21744791666666666,0.060546875,0.4166666666666667,0.11458333333333333
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual+answer,answer_mask,1.0,,96,96,,,,3.7105789184570312,3.0722325642903647,4.338541666666667,0.875,488.7083333333333
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual+answer,shifted_mask,1.0,,96,96,,,,1.42578125,0.9905598958333334,1.8802083333333333,0.6666666666666666,27.677083333333332
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual+answer,shuffled_mask,1.0,,96,96,,,,1.2998046875,0.8723958333333334,1.7522786458333333,0.6875,26.010416666666668
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual+answer,union_mask,1.0,,96,96,,,,3.425537109375,2.8238932291666665,4.002278645833333,0.875,249.5
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual_span,answer_mask,1.0,,96,96,,,,0.23697916666666666,0.13541666666666666,0.3444010416666667,0.6145833333333334,0.2916666666666667
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual_span,shifted_mask,1.0,,96,96,,,,0.12955729166666666,0.02734375,0.244140625,0.53125,0.125
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual_span,shuffled_mask,1.0,,96,96,,,,0.09375,-0.016276041666666668,0.21419270833333334,0.4791666666666667,0.0625
hidden_lattice,hidden_target_logit_effect,primary,24,corrupt,visual_span,union_mask,1.0,,96,96,,,,0.2643229166666667,0.15364583333333334,0.3841145833333333,0.6145833333333334,0.21875
hidden_lattice,hidden_target_logit_effect,primary,24,restore,answer_adjacent,answer_mask,1.0,,96,96,,,,3.6128336588541665,2.8969319661458335,4.296468098958333,0.875,904.0
hidden_lattice,hidden_target_logit_effect,primary,24,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,1.3883463541666667,0.9397786458333334,1.8518880208333333,0.71875,40.0
hidden_lattice,hidden_target_logit_effect,primary,24,restore,answer_adjacent,shuffled_mask,1.0,,96,96,,,,1.2021484375,0.7513020833333334,1.6888020833333333,0.6354166666666666,39.364583333333336
hidden_lattice,hidden_target_logit_effect,primary,24,restore,answer_adjacent,union_mask,1.0,,96,96,,,,3.3336893717447915,2.658203125,3.9638671875,0.875,567.28125
hidden_lattice,hidden_target_logit_effect,primary,24,restore,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.3650309244791667,0.16402180989583334,0.590087890625,0.59375,103.48958333333333
hidden_lattice,hidden_target_logit_effect,primary,24,restore,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.18587239583333334,0.07747395833333333,0.3053385416666667,0.53125,25.947916666666668
hidden_lattice,hidden_target_logit_effect,primary,24,restore,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.14518229166666666,0.005533854166666667,0.2867838541666667,0.4791666666666667,28.34375
hidden_lattice,hidden_target_logit_effect,primary,24,restore,top_hidden_delta,union_mask,1.0,,96,96,,,,0.3823191324869792,0.17007954915364584,0.6197916666666666,0.6354166666666666,86.76041666666667
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.8582763671875,3.1338704427083335,4.574788411458333,0.875,904.4791666666666
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.5804036458333333,1.08984375,2.0608723958333335,0.6979166666666666,40.375
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual+answer,shuffled_mask,1.0,,96,96,,,,1.3134765625,0.8352864583333334,1.8206380208333333,0.6354166666666666,39.635416666666664
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual+answer,union_mask,1.0,,96,96,,,,3.5706685384114585,2.857421875,4.224019368489583,0.8854166666666666,567.5833333333334
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual_span,answer_mask,1.0,,96,96,,,,0.683349609375,0.4315999348958333,0.9508056640625,0.7395833333333334,290.1875
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual_span,shifted_mask,1.0,,96,96,,,,0.328125,0.17252604166666666,0.4869791666666667,0.53125,31.71875
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual_span,shuffled_mask,1.0,,96,96,,,,0.3037109375,0.13053385416666666,0.4860026041666667,0.5833333333333334,33.072916666666664
hidden_lattice,hidden_target_logit_effect,primary,24,restore,visual_span,union_mask,1.0,,96,96,,,,0.7929890950520834,0.558013916015625,1.046173095703125,0.75,193.09375
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,answer_adjacent,answer_mask,1.0,,96,96,,,,3.1851806640625,2.6328125,3.7173258463541665,0.8854166666666666,387.3854166666667
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,answer_adjacent,shifted_mask,1.0,,96,96,,,,1.2669270833333333,0.90625,1.64453125,0.6875,5.489583333333333
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,answer_adjacent,shuffled_mask,1.0,,96,96,,,,1.091796875,0.7220052083333334,1.4837239583333333,0.6666666666666666,4.510416666666667
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,answer_adjacent,union_mask,1.0,,96,96,,,,2.781005859375,2.2474772135416665,3.284912109375,0.90625,164.38541666666666
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.09244791666666667,-0.07259114583333333,0.2819010416666667,0.4583333333333333,26.395833333333332
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.095703125,0.013671875,0.1953125,0.4375,0.125
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.08138020833333333,-0.018229166666666668,0.20963541666666666,0.4479166666666667,0.052083333333333336
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,top_hidden_delta,union_mask,1.0,,96,96,,,,0.07942708333333333,-0.10286458333333333,0.2858072916666667,0.4791666666666667,21.375
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual+answer,answer_mask,1.0,,96,96,,,,3.793609619140625,3.1588541666666665,4.42279052734375,0.8854166666666666,535.9270833333334
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual+answer,shifted_mask,1.0,,96,96,,,,1.4895833333333333,1.0387369791666667,1.9368489583333333,0.6875,29.71875
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual+answer,shuffled_mask,1.0,,96,96,,,,1.3466796875,0.9029947916666666,1.8131510416666667,0.6458333333333334,29.739583333333332
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual+answer,union_mask,1.0,,96,96,,,,3.4384358723958335,2.8186848958333335,4.054850260416667,0.8958333333333334,281.4270833333333
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual_span,answer_mask,1.0,,96,96,,,,0.2545572916666667,0.138671875,0.3854166666666667,0.65625,0.4583333333333333
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual_span,shifted_mask,1.0,,96,96,,,,0.14322916666666666,0.030598958333333332,0.271484375,0.4895833333333333,0.4270833333333333
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual_span,shuffled_mask,1.0,,96,96,,,,0.146484375,0.034505208333333336,0.2819010416666667,0.5208333333333334,0.3229166666666667
hidden_lattice,hidden_target_logit_effect,primary,25,corrupt,visual_span,union_mask,1.0,,96,96,,,,0.265625,0.140625,0.40234375,0.6354166666666666,0.40625
hidden_lattice,hidden_target_logit_effect,primary,25,restore,answer_adjacent,answer_mask,1.0,,96,96,,,,3.7222086588541665,2.9895833333333335,4.426513671875,0.8854166666666666,903.8958333333334
hidden_lattice,hidden_target_logit_effect,primary,25,restore,answer_adjacent,shifted_mask,1.0,,96,96,,,,1.4436848958333333,1.0071614583333333,1.9114583333333333,0.6666666666666666,39.927083333333336
hidden_lattice,hidden_target_logit_effect,primary,25,restore,answer_adjacent,shuffled_mask,1.0,,96,96,,,,1.1806640625,0.7330729166666666,1.6497395833333333,0.6354166666666666,39.09375
hidden_lattice,hidden_target_logit_effect,primary,25,restore,answer_adjacent,union_mask,1.0,,96,96,,,,3.4300435384114585,2.7320963541666665,4.097981770833333,0.875,567.1145833333334
hidden_lattice,hidden_target_logit_effect,primary,25,restore,top_hidden_delta,answer_mask,1.0,,96,96,,,,0.3847249348958333,0.14156087239583334,0.6339111328125,0.5520833333333334,131.5625
hidden_lattice,hidden_target_logit_effect,primary,25,restore,top_hidden_delta,shifted_mask,1.0,,96,96,,,,0.17415364583333334,0.045572916666666664,0.3206380208333333,0.5,26.875
hidden_lattice,hidden_target_logit_effect,primary,25,restore,top_hidden_delta,shuffled_mask,1.0,,96,96,,,,0.11588541666666667,0.0003255208333333333,0.2506510416666667,0.4270833333333333,27.739583333333332
hidden_lattice,hidden_target_logit_effect,primary,25,restore,top_hidden_delta,union_mask,1.0,,96,96,,,,0.505279541015625,0.2618815104166667,0.7750651041666666,0.625,127.5625
hidden_lattice,hidden_target_logit_effect,primary,25,restore,visual+answer,answer_mask,1.0,,96,96,,,,3.9826253255208335,3.2392578125,4.701253255208333,0.8645833333333334,904.4166666666666
hidden_lattice,hidden_target_logit_effect,primary,25,restore,visual+answer,shifted_mask,1.0,,96,96,,,,1.6038411458333333,1.1305338541666667,2.1015625,0.6770833333333334,40.427083333333336
