sample_id,image_filename,condition,mask_path,seed,actual_iou_with_union,valid_iou_le_0p10,area_px,reference_union_area_px
okvqa_val_5668235,COCO_val2014_000000566823.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\random16\random_control_11.png,3559878997,0,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\random16\random_control_12.png,1818483650,0.0689739,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\random16\random_control_13.png,2898991067,0.0669242,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\random16\random_control_14.png,2618684209,0.0748616,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\random16\random_control_15.png,575458701,0.0963465,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\random16\random_control_16.png,3012536365,0.0638606,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\shifted.png,,0,1,74841,74841
okvqa_val_5668235,COCO_val2014_000000566823.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000566823\shuffled.png,3808482676,0,1,74841,74841
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_01.png,37067268,0.451319,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_02.png,925313666,0.434983,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_03.png,3104705540,0.450216,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_04.png,1925952673,0.46181,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_05.png,2301185428,0.434612,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_06.png,175983510,0.445588,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_07.png,4237517557,0.470682,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_08.png,4113808091,0.461915,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_09.png,731578716,0.478286,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_10.png,544714336,0.454083,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_11.png,3786621770,0.493485,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_12.png,542074803,0.442869,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_13.png,99982070,0.442542,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_14.png,1142872665,0.459923,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_15.png,167004772,0.463843,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\random16\random_control_16.png,2891618818,0.484907,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\shifted.png,,0.420616,0,152670,152670
okvqa_val_5807575,COCO_val2014_000000580757.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000580757\shuffled.png,3490752509,0.432391,0,152670,152670
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_01.png,1741290794,0.71426,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_02.png,3968506587,0.740519,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_03.png,3502876473,0.71426,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_04.png,298131664,0.728965,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_05.png,247192532,0.720805,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_06.png,1741971050,0.711112,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_07.png,3762566132,0.76059,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_08.png,3845617261,0.726969,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_09.png,198015032,0.713042,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_10.png,327041820,0.727245,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_11.png,23032961,0.723774,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_12.png,151183947,0.740269,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_13.png,557493385,0.73787,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_14.png,181946475,0.71815,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_15.png,2054120290,0.749668,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\random16\random_control_16.png,1994307738,0.71815,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\shifted.png,,0.823593,0,248326,248326
okvqa_val_00756,COCO_val2014_000000036528.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000036528\shuffled.png,2610702935,0.720591,0,248326,248326
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_01.png,4270255867,0.0867159,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_02.png,1047369742,0.0415067,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_03.png,3923200081,0.0945911,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_04.png,1071016174,0.075188,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_05.png,1329633389,0.07649,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_06.png,748948453,0.0301626,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_07,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_07.png,1883088396,0.0409875,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_08,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_08.png,1982180803,0.0630424,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_09,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_09.png,1211976531,0.056325,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_10,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_10.png,4072067611,0.0381289,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_11,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_11.png,803785039,0.0765957,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_12,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_12.png,3357750812,0.0721038,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_13,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_13.png,2365676151,0.0480363,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_14,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_14.png,1564269588,0.0354897,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_15,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_15.png,775250977,0.093863,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,random_control_16,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\random16\random_control_16.png,1529204502,0.0606598,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,shifted_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\shifted.png,,0.00903499,1,65780,65780
okvqa_val_02733,COCO_val2014_000000403919.jpg,shuffled_mask,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000403919\shuffled.png,3937470509,0.0305822,1,65780,65780
okvqa_val_03166,COCO_val2014_000000173142.jpg,random_control_01,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000173142\random16\random_control_01.png,3513947775,0.341679,0,146237,146237
okvqa_val_03166,COCO_val2014_000000173142.jpg,random_control_02,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000173142\random16\random_control_02.png,4095510383,0.348198,0,146237,146237
okvqa_val_03166,COCO_val2014_000000173142.jpg,random_control_03,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000173142\random16\random_control_03.png,4223274628,0.361167,0,146237,146237
okvqa_val_03166,COCO_val2014_000000173142.jpg,random_control_04,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000173142\random16\random_control_04.png,1360463887,0.363197,0,146237,146237
okvqa_val_03166,COCO_val2014_000000173142.jpg,random_control_05,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000173142\random16\random_control_05.png,2014321487,0.365074,0,146237,146237
okvqa_val_03166,COCO_val2014_000000173142.jpg,random_control_06,E:\Bridging\annotation\stage3_paperpack72_labelme\paperpack81_final_assets\exported_masks\COCO_val2014_000000173142\random16\random_control_06.png,430635026,0.323035,0,146237,146237
